item_id,sentence,lang_LH_AntTemp,lang_LH_IFG,lang_LH_IFGorb,lang_LH_MFG,lang_LH_PostTemp,lang_LH_netw
B.213,"It was unheard of, unthinkable, impossible.",0.020407964199999996,-0.036510385999999985,0.366073218,0.209538892,0.23829415599999998,0.15280075799999998
B.214,And beautiful and smart and witty.,-0.4349000820000001,-0.21600266920000002,-0.47490721599999997,-0.6853403979999999,-0.748200632,-0.579563576
B.215,"Both mentally and physically, you're attracted.",0.9939963799999999,1.7566945699999998,1.50381762,0.7052444899999999,1.3833156599999998,1.28142508
B.216,Perhaps he'd put down rat poison?,-0.0857542842,0.29769343,0.08089045070000002,0.042136900000000005,0.13502982759999999,0.08615267400000001
B.217,Something small and wrapped in fabric.,0.00361464199999999,-0.07231465200000001,0.05786476199999998,0.222666828,0.17984908699999996,0.09858562520000001
B.218,"A little scary, but not surprising.",0.026777894700000034,-0.05698474,0.38269679200000006,-0.11378901340000006,0.079297168,0.05234273800000002
B.219,Of the Earth and the Moon.,0.013211446059999998,-0.015753618800000015,-0.158630088,0.03017568460000001,-0.28563763680000004,-0.142207936
B.220,He felt more embarrassed than frightened.,-0.932474294,-0.63493896,-0.9243542039999999,-0.7172182659999999,-0.551560906,-0.697300756
B.221,"A test was necessary, she decided.",-0.156790026,0.017074087999999998,-0.260483115,-0.028336411999999988,-0.05199352800000001,-0.08198381800000001
B.222,You may climb on the mountain.,0.578464604,0.380825828,0.528625242,0.396084832,0.2902806748,0.399772524
B.223,I fell into the cow pasture.,-0.18653869799999998,-0.202782894,-0.18638020800000002,-0.28761695400000004,-0.07377447620000002,-0.1422887256
B.224,He encouraged hostility and eventually war.,0.25466680799999997,-0.6631725079999999,-0.19959971199999998,0.09910922320000003,0.16484947,0.06106355799999998
B.225,The inside was circular in shape.,-0.440864275,-0.483093176,-0.7892505975999999,-0.388514042,-0.62648278,-0.551649168
B.226,It will only fuel the fire.,-0.222892812,-0.26626520400000003,-0.15409309200000001,-0.044855773999999994,-0.37978067400000004,-0.285488508
B.227,That would be simple and effective.,0.05375830479999999,-0.22558793000000002,-0.15130278000000003,0.08603826640000002,0.02410995959999999,-0.004211565999999972
B.228,"Most of all, it was huge.",-0.03362590999999998,0.10695511399999999,-0.12643179400000001,-0.05629888800000003,0.03264887482000002,0.007857176000000007
B.229,The neatly trimmed beard and moustache.,-0.26034525,-0.5905327220000001,-0.3478615966,-0.4955408072,-0.600042006,-0.486061386
B.230,Of what crime is he accused?,0.100750174,-0.587521968,-0.4311335720000001,-0.55503421,-0.09350807799999998,-0.157642416
B.231,He turned to leave then stopped.,-0.43394198599999995,0.020906111999999966,-0.28782010719999995,0.238695422,0.1193763046,-0.054099315999999995
B.232,He was underground in a cave.,-0.21013168220000003,-0.5362035199999999,-0.46488273299999994,-0.313994696,-0.49034086759999995,-0.40692967199999996
B.233,She lifted her gun and fired.,-0.336759224,-0.7779119800000001,-0.872079652,-0.57022414,-0.6423123759999999,-0.58636096
B.234,You have nothing but circumstantial evidence.,0.4078599238000001,0.15957410600000002,0.195002028,-0.12847401519999999,0.39261746154,0.3167718692
B.235,The promise of big business profits.,-0.37810731999999997,-0.7789098300000001,-0.1948270056,-0.7198246380000001,-0.5303882446,-0.5146751
B.236,You may dive in the sea.,-0.130066236,0.205185972,-0.10482741599999998,-0.564496602,-0.6855351568,-0.386474326
B.237,A shower and clean clothes helped.,0.441782722,-0.291388802,-0.30696537199999996,-0.129454848,0.19112464800000004,0.144402068
B.238,He understood the science behind it.,-0.336586228,0.1673538068,-0.21559019,-0.43624680979999997,-0.02878523520000001,-0.12849941299999998
B.239,A tall man with sun-streaked hair.,-0.278501653,-0.220291016,-0.301840604,-0.908014258,-0.35906441800000005,-0.3592971832
B.240,Hunt more than rabbits or deer.,-0.277320374,-0.114716924,-0.307634306,-0.06652005199999997,-0.0078061782,-0.11445494999999999
B.241,Knocked him out with one punch.,-0.275740828,0.08758011300000001,-0.12500356399999996,0.44795063939999996,-0.18431450404,-0.123697728
B.242,The economy everywhere was in crisis.,0.8600759660000001,0.456832932,0.906283714,0.551090914,0.7599626660000001,0.7424272399999999
B.243,"On the surface, it made sense.",0.011961432999999994,0.22780594999999998,0.453503231,0.231717954,0.384924102,0.25973754000000004
B.244,I have chocolate peanut butter brownies.,-0.499279529,-0.53048892,-0.820588452,-0.616042058,-0.666292734,-0.611088054
B.245,The wind blew cold and colder.,0.753190096,1.183702726,0.7345279,0.500555748,0.902230616,0.8564168822000001
B.246,A king must have an heir.,0.06403699,0.10085684800000001,0.08304223,-0.628826472,-0.0451505206,-0.03533121800000001
B.247,"He spoke baldly, with no pride.",0.023572413999999986,0.6379789111999999,0.6865112059999999,0.480530008,0.24172214992999996,0.27712234039999994
B.248,Just peanut butter and hot cocoa.,-0.16533151,0.20660149199999997,-0.308895044,-0.505695797,-0.44561732000000004,-0.28866752599999995
B.249,A monkey with a bird's voice!,0.1663098792,0.1603366826,0.31818077,-0.096311536,0.26855009399999996,0.20356897199999996
B.250,She screamed over the loud noise.,-0.0731711352,-0.452833414,-0.780248354,-0.6234552600000001,-0.25910327200000005,-0.2925389424
B.251,"The invisible girl, the unknown princess.",0.10489927999999997,0.1272812473,0.09873950540000001,0.13829688499999998,0.218737978,0.164223168
B.252,Not some innate sense or skill.,0.04390365599999999,0.434507262,0.26491338,0.08521175299999999,0.2537511622,0.208116124
B.253,She had a business to sell.,0.16317741800000002,0.023827990599999987,0.4102213856,-0.266329816,0.43192383616,0.25682866200000004
B.254,"He could be cruel, domineering, arrogant.",0.021322144000000008,0.07993839079999998,0.22639283699999999,0.17545549600000002,-0.04902175439999999,0.018853284000000005
B.255,"Pleasure, release, then ultimately, eternal peace.",0.560203196,0.63911967,0.888184092,0.653318256,0.714349926,0.6702577919999999
B.256,Responsibility is vital in group discipline.,-0.10564416600000001,-0.41844318999999996,-0.279769304,-0.060738568000000014,-0.08108216599999998,-0.13894429880000003
B.257,This is an occasion for celebration.,-0.32047329599999996,-0.42347031900000004,-0.604572878,-0.278066226,-0.3250103444,-0.34896881199999996
B.258,Used to be a truck driver.,0.297808146,0.6164486248000001,0.4481191124,0.07315575880000003,0.42913149300000003,0.391229778
B.259,And it was boring and miserable.,0.032989535999999986,-0.045917933999999994,0.2852866684,0.037440570000000006,-0.114558184,-0.031679018999999996
B.260,"You planted this garden, did you?",0.42255047599999995,0.273420486,-0.02983843399999997,0.5960138269999999,0.4740185362,0.415115396
B.261,The four of them silently embraced.,-0.45043095399999994,-0.2971942916,-0.04174245754000002,-0.06319709800000001,-0.5280687339999999,-0.4149187745000001
B.262,But the job with the blacksmith?,0.033328320600000017,-0.24351015800000003,-0.576078732,-0.1862525894,-0.056712163999999975,-0.09664442200000001
B.263,The slick slide of moist flesh.,-0.16154917279999997,0.802770454,0.6249785472,0.320019404,0.441219432,0.32771502799999996
B.264,"Become someone successful, or even famous.",0.25154601000000004,0.24167349440000002,0.564566306,0.77483092,0.5482176169999999,0.45082286400000005
B.265,I suddenly feel shy and embarrassed.,-0.32044647309999996,0.173177966,-0.43008163999999993,-0.5818928659999999,-0.12904162800000002,-0.195419454
B.266,And some green beans and tomatoes.,-0.0075756247999999955,0.4099981268,0.13682605799999997,0.19413711839999997,0.10763946400000002,0.12229443327999996
B.267,She'd have to tread very carefully.,-0.7557843468,-0.19729017680000002,-0.4400293114,-0.2907500499999999,-0.812465656,-0.660637618
B.268,The clinic was for AIDS patients.,0.24953054859999999,0.815329226,0.82997133,0.596665936,0.2454926014,0.3776267072
B.269,"The next day, he was gone.",-0.31539583398,-0.04261863999999999,-0.33974470059999995,0.05795659339999999,-0.1394840308,-0.17115124200000004
B.270,No response to known prescription drugs.,0.149703024,0.07587504799999997,0.49010065999999997,0.29113026,0.870327194,0.5164598920000001
B.271,Morals and spirituality would become obsolete.,0.504649724,-0.04316567680000001,0.151754962,-0.114724292,-0.036980046,0.11075238400000001
B.272,Or was she purposely ignoring it?,-0.05346840599999998,0.07953902800000004,0.19158920999999998,-0.272582952,-0.16818684,-0.0941451952
B.273,Trying to hide from your lies?,0.04547072699999999,-0.024904035999999997,-0.25108451,-0.5583616391999999,-0.0021287379999999968,-0.049622521600000025
B.274,That blade will cut through anything.,-0.12375638400000004,-0.08217531400000005,-0.21421063,-0.392441124,-0.33498766,-0.24558715800000003
B.275,The problem is the surveillance cameras.,0.006462691999999981,0.250024773,-0.1083719,0.265344588,-0.036480129999999986,0.028371249600000016
B.276,A work of art in itself.,-0.056459285999999984,0.33871640199999997,0.34824154200000007,-0.08839839199999996,0.413742364,0.238225376
B.277,Bare concrete floor met unpainted drywall.,0.04802608140000002,-0.1538384876,0.1528121484,0.14769236799999996,-0.06410644600000001,-0.016248711679999993
B.278,"He asked, still sounding utterly disinterested.",0.46168068200000006,0.352583392,0.454856395886,0.97464131,0.895355286,0.6944333140000001
B.279,Or threaten them in some way?,-0.22987376460000003,-0.30360695400000004,-0.39157437,-0.07921948199999997,-0.18415831200000002,-0.21519964999999996
B.280,In them was sorrow and anger.,0.06448759400000001,0.42725557599999997,0.10071985439999998,0.001722879999999992,0.20537613700000001,0.17333751060000002
B.281,The signal was one of power.,0.24372429600000003,0.05256332200000002,0.342918084,-0.32377140200000004,0.279949792,0.20052704000000002
B.282,The one seen at the murder?,-0.12170924799999998,0.014163144599999988,-0.38557041999999997,0.005746195999999986,-0.055276875999999996,-0.07954464799999998
B.283,"A game of football, I suggest?",0.05759349979999998,-0.2464021356,-0.44918728,-0.13452543599999997,0.20354793900000004,0.04539956800000001
B.284,And so very thoughtful of you.,0.344413712,0.15927145,0.3345196778,-0.03583052599999999,0.49304460399999994,0.363413319
B.285,Were all the vampire stories true?,0.5692389440000001,0.009074949400000004,0.25624740199999996,-0.1490071148,0.4104656137,0.351753334
B.286,What else remained from the communism?,0.706693044,0.532094304,0.824709092,0.600469724,0.533095854,0.6014548019999999
B.287,We could have increased cosmic radiation.,0.05050318459999999,-0.12363565400000001,0.01832568000000001,0.17152328220000004,-0.130757492,-0.050039703999999983
B.288,I'm not teaching middle school here.,0.175145264,-0.17397038,0.07362599199999995,0.027513934799999952,0.20421713400000002,0.12927424199999998
B.289,Please send for him at once.,0.720964618,0.16330452599999998,0.547628732,0.5137032456,0.73392256,0.6331904454
B.290,"The court continued on, as expected.",0.827399114,1.018953226,0.8718195979999999,0.4271758942,1.0801201470000001,0.9436913280000001
B.291,He just laughs when we weep.,0.2458803825,0.494439025,0.666966,0.48969360549999996,0.574894115,0.47722635
B.292,"Fortunately, she was not easily deterred.",-0.12003016880000002,-0.179290276,-0.07676547200000002,0.3173488,0.121063781,0.023950078200000013
B.293,For every room of the house.,-0.4452533260000001,-0.49542445200000007,-0.17302098600000004,-0.05892131200000002,-0.34978166499999996,-0.359951028
B.294,The building housed a great hall.,-0.37244433800000004,-0.27213160599999997,-0.427122346,-0.205043424,-0.441651712,-0.3838672494
B.295,The sometimes cruel and hateful road.,-0.6743512908,-0.16273572000000003,0.046013132,-0.311715536,-0.399005865,-0.40969075180000003
B.296,"Color-wise, silver and pink are good.",0.701714644,0.395476136,0.671713483,0.616676788,0.76788336,0.687849326
B.297,There are seldom any other kind.,-0.2322074548,-0.27325147600000005,-0.168908638,-0.03892990399999996,-0.19211266000000002,-0.199507532
B.298,Plus there be laws and rules.,0.06960368199999999,0.0031526445999999985,0.089157288,0.23212054879999994,-0.066119942,0.010186280800000003
B.299,She makes me brush my hair.,-0.0017865320000000295,-0.18938634099999999,0.6083437291999999,0.43031776080000006,0.046233100000000006,0.06787244799999999
B.300,His soul sang with the music.,-0.6546609400000001,-0.894006317,-1.39816702,-1.3006765599999999,-1.1420458740000001,-1.010579648
B.301,His knee pressed on my neck.,0.07593099400000004,0.565523118,0.21153155999999998,0.274970656,0.22565486360000003,0.23032326900000002
B.302,She could move undetected and untouched.,-0.33032691999999997,-0.0864099242,0.06476740799999998,-0.11571847600000003,0.020710152000000016,-0.09279878680000002
B.303,The military forces of the colony.,0.309535548,0.459534762,0.49372848099999994,0.06207635199999999,0.286136836,0.308776832
B.304,His mental anxiety had no outlet.,-0.471826672,-0.6509436712000001,-0.34907879199999997,-0.924155416,-0.6341128140000001,-0.59828689
B.305,Forgive me if I frighten you.,-0.16323344,-0.46105692337399995,-0.480967182,0.017275456,-0.335524486,-0.28711500599999995
B.306,I'm also hiring an office assistant.,-0.08829297162000001,0.018647458000000006,-0.157394848,-0.185049114,0.041985296,-0.024519407999999993
B.307,"Read the book, sign the forms.",0.17507345879999997,0.30088591600000003,-0.02811157799999997,-0.09539024200000001,0.1144572954,0.128597851
B.308,State your name for the Council.,0.024168699999999998,-0.2145024148,0.11784578399999997,-0.538380646,-0.17126665140000003,-0.13551931199999998
B.309,"Like an idiot, I'd believed her.",0.30003007200000004,0.18057705119999995,0.264516118,0.5329353400000001,0.763914952,0.52291444
B.310,Remember the sound of his voice.,-0.274216436,0.1880311632,0.096309282,0.20658786099999998,-0.22603880680000002,-0.13614796
B.311,Sugar would help restore our energy.,-0.05258425500000001,-0.006703559999999986,-0.07302759700000001,-0.008186646799999997,0.12213486000000004,0.03868577999999997
B.312,He felt his stomach for blood.,-0.028097720000000014,0.7078671303999999,0.218281452,0.3806562532,0.591906414,0.4037109292
B.313,I certainly wouldn't wear dress pants.,0.04934114699999999,0.15155007673999998,-0.2172117019,-0.10993825900000001,-0.031893524000000006,-0.005192332599999983
B.314,Recognize your picture from the paper.,0.35360264199999997,0.404504368,0.25676720199999997,-0.07933123599999996,0.3160634968,0.303056142
B.315,Great water pressure in those pipes.,-0.24157006600000003,-0.8606966899999999,-0.600450666,-0.613879708,-0.619308674,-0.5473147177
B.316,Geometric theory applied to puzzle making?,0.171403154,-0.28234459400000006,0.508829014,0.23416502700000003,0.29261902199999995,0.1992187706
B.317,"His cell was functional, if unoriginal.",-0.1424727932,0.22561399199999999,0.021591227999999997,0.68404462,0.16031003960000004,0.1198353306
B.318,From northern waste to southern hill.,0.21659817399999998,0.3190521444,0.727766122,0.159889342,0.143455252,0.22041471799999995
B.319,They never caused me any harm.,-0.105002436,-0.71461362,-0.407364996,0.08372227800000001,-0.14819935,-0.20351369199999997
B.320,Do you worship at their temple?,0.18515597,-0.02448265340000001,0.35231482000000003,0.27988518399999995,-0.06822681800000002,0.055765988
B.321,They definitely had a close relationship.,-0.20592112199999998,-0.11879275199999999,0.29202522200000003,-0.037629402,-0.082964668,-0.093862052
B.322,A tree covered with red berries.,-0.6078230846,-0.257743564,-0.6817975940000001,-0.671188168,-0.869800296,-0.6997883039999999
B.323,From some historian his father met.,0.20207679399999998,-0.0063833233999999964,-0.2503148,0.17258863400000002,0.2694946934,0.17959596994
B.324,Her safety is of utmost importance.,-0.029117406679999992,-0.05615317799999999,0.14603158800000002,0.409276997,0.02330868399999997,0.036560060000000005
B.325,Vegetable soup and a turkey sandwich.,-0.48807011899999997,-0.7150311911999999,-0.521231038,-0.34260272919999996,-0.4729898736,-0.49935620493999994
B.326,But nothing like those stomach cramps.,0.45300041799999996,0.682847988,0.635036232,0.329305126,0.769241246,0.6336345999999999
B.327,A creature both demon and beast.,-0.346218066,-0.3800299388,0.012261378599999984,-0.24221886599999998,-0.230760772,-0.265706405
B.328,It wouldn't be any fun otherwise.,0.2243617,-0.446454344,0.06936133999999997,-0.5243148332,-0.232946996,-0.1421537892
B.329,Bright lights shining in my eyes.,-0.15187326199999998,-0.06926197199999999,-0.11564892000000002,-0.07961770999999998,-0.332251197,-0.22039713400000002
B.330,She suffered from degenerative kidney disease.,-0.1478360572,-0.42509204799999994,-0.57548378,-0.369285699,-0.41103298600000004,-0.349891818
B.331,"My price, however, was much higher.",0.280645986,0.08678640200000001,0.010308265999999988,0.5350686939999999,0.066128568,0.1576853084
B.332,But I may be incredibly ill-advised.,0.012454975999999984,0.289526978,0.05566894679999997,0.02986033299999998,0.200992924,0.1401958506
B.333,"No chemical odor, merely salt water.",-0.10499679799999999,0.425976985,0.29140626,0.50872981,0.40644861960000006,0.2746002582
B.334,It was a breaking news report.,-0.24257768,-0.4220459099999999,-0.25677829599999996,-0.528114894,-0.336280532,-0.331796702
B.335,They pay good money for it.,0.13768385040000003,-0.10331940800000002,-0.15408278,0.036800319000000005,-0.28167982999999996,-0.11729900400000001
B.336,He put the car in gear.,-0.41908893,-0.40159008199999996,-0.47880463120000005,-0.35999104400000004,-0.3989525624,-0.406413578
B.337,Wearing jeans and a black coat.,-0.611995518,-0.7102128839999999,-0.577636462,0.032373035999999966,-0.375831252,-0.45987430740000007
B.338,Thin metal lock-picking tools lay inside.,-0.39643242600000006,-0.17360295399999998,-0.10471301640000004,0.136204,0.081506334,-0.082766784
B.339,"Oh, and an amusing little monkey.",0.022551387999999995,0.05377227600000001,0.42906869,0.539674694,0.08120629199999999,0.11816038299999998
B.340,It would only delay the inevitable.,-0.36789544799999996,-0.3767879572,0.232620496,0.531377422,-0.1236859392,-0.1477013382
B.341,The glass in the frame broke.,-0.168281208,-0.388930172,-0.29958130799999994,-0.30112459999999996,-0.41860135639999996,-0.33277870414
B.342,Pull the pin and throw it!,-0.360536277,0.06246380799999997,0.24101235280000002,0.01669628636,0.02850958800000001,-0.05829842799999999
B.343,"Another mourner, another well-wisher, another liar.",0.380000974,0.4476072240000001,0.46556529399999996,0.513468492,0.08716462,0.26350591999999995
B.344,Thou shalt not accede to evil.,-0.33339340920000005,0.085510142,-0.39032452400000006,-0.267247732,-0.151109306,-0.19369477980000002
B.345,"One tug, and he went flying.",-0.005453680000000005,0.5375144799999999,0.48222333200000006,0.535612974,0.333751854,0.293188726
B.346,She was beauty and gentleness personified.,0.031163720000000006,0.06967831399999999,0.15613408,0.334461978,0.07435353200000003,0.087093324
B.347,Hotel is just around the corner.,-0.43866140200000003,-0.030172158800000005,-0.09502294200000001,-0.172441342,-0.48654154599999994,-0.37101312000000003
B.348,Understand the meaning of the word.,-0.180990901,-0.09585115460000004,-0.0019506403999999921,-0.09881478400000002,-0.24027168039999997,-0.1819886122
B.349,Let's hope the best team wins.,-0.16468450599999998,-0.2887773,-0.44203829399999994,-1.043734742,-0.565985236,-0.45523247600000005
B.350,They need access to our computers.,0.15554984879999997,-1.25231522,-0.808154596,-0.5512813879999999,-0.3885477852,-0.38736228100000003
B.351,Do not betray me in this.,-0.1349870406,0.02829997900000003,0.018363750799999988,0.283300302,-0.227736332,-0.11842469600000002
B.352,"And she smiled, a little nervously.",0.535170858,0.6947494799999999,0.37777183400000003,0.10216915600000002,0.659387628,0.571536536
B.353,How can they just expel you?,-0.23162476399999998,-0.40527468200000005,-0.5544001919999999,-0.4273523600000001,-0.42732974200000007,-0.38056916799999996
B.354,"And with your arrogance, it seems.",0.3554823527,-0.08961914999999995,0.13681587199999998,0.0003761900000000096,0.537729148,0.34835016799999996
B.355,We have to go single file.,0.03297944599999998,-0.41394120599999995,-0.12458617400000001,-0.4509752328,-0.3183261092,-0.23562673540000004
B.356,He sneered contemptuously at the Daimons.,0.579940344,0.25587699480000003,0.374391428,0.3768927056,0.24815570199999998,0.354122272
B.357,"Cod, orange roughy, salmon, and tuna.",-0.14029918800000002,0.45194363592000003,0.42725010999999996,0.4529474188,0.169979698,0.15926717099999999
B.358,"Precious, beautiful, worth seeking the best.",-0.08128894000000002,0.078987534,0.176087674,-0.0496625204,0.041691046,0.014836325999999993
B.359,"Sparrows and pigeons, no other birds.",-0.116322272,-0.26755576680000004,-0.415956061,0.31229999799999997,-0.1683648278,-0.1449062492
B.360,Their hearts beat in rhythm together.,-0.10471780600000002,-0.19898982399999998,0.338312993,-0.241308138,-0.161725218,-0.12727083199999997
B.361,"General personality: Generous, conscientious, amiable, loyal.",0.16348378999999996,0.384977546,0.46461336,0.524275087,0.41482801,0.3561217144
B.362,"This is really amazing, Doctor Face-reader.",0.0914971552,0.027648322000000038,0.15790180400000003,0.344798612,0.27530098000000003,0.19489359100000003
B.363,Possibly the bacteria that causes plague.,0.07873055400000002,0.08190545799999997,0.7018760900000001,0.558403632,0.23550101423999997,0.22797934
B.364,That had a bitter almond scent.,-0.17959758960000002,0.047047002000000025,0.145907042,-0.10740767799999998,0.16337242400000002,0.03695187199999998
B.365,Quintessential sound of a peaceful night.,0.376676182,0.05911879800000001,0.23064265839999995,-0.054855852,-0.03359320000000003,0.10028792199999999
B.366,The large restaurant was cafeteria style.,0.0469438712,-0.5011494464,-0.621657472,-0.6285251512000001,-0.244499532,-0.25057325399999997
B.367,"They put us in jail, Johnny!",0.19721741599999998,0.1883047206,0.3264431648,0.06439556,-0.1527275636,0.02645000313999999
B.368,You need me to protect you.,-0.3622351688,-0.3514896516,-0.445064026,-0.14288296000000003,-0.405848108,-0.37003926280000005
B.369,He was cruel and scary and-,-0.10419527400000002,0.270970442,0.20279324399999998,0.8188647142000001,0.43410361999999997,0.2875032894
B.370,"I made some silly assumptions, though.",-0.067908909,0.16091504419999997,0.20490204399999995,0.3499441998,0.2225332414,0.146961916
B.371,She collapsed onto the comfortable bed.,0.029712615999999987,0.32347766599999994,0.10687864600000001,-0.08389886399999999,-0.252079954,-0.07333608000000001
B.372,It's quite apparent we have problems.,-0.009958385399999981,-0.3330346146,0.245238612,0.10954792200000003,0.203046866,0.07701872800000001
B.373,Does he have a name badge?,-0.527198012,-0.01220298600000005,-0.501765354,-0.6051480272,-0.707677804,-0.5553008528000001
B.374,An escalating excitement hurried her words.,-0.349195714,-0.6186042900000001,-0.7514919339999999,-0.296557332,-0.306760192,-0.38176962
B.375,"Nothing broken, just very badly bruised.",-0.38932156399999995,0.235966458,0.365331274,0.32182540200000004,0.005073792000000044,-0.025319477999999986
B.376,"But he had a dog, yeah?",0.006986829999999999,0.17553892400000004,-0.14311620860000002,0.151130896,0.178235944,0.11133188199999997
B.377,"Dirty, smelly clothes littered the floor.",-0.36788899799999997,-0.11621958799999998,-0.345170946,-0.358522042,-0.047968967999999994,-0.18226109199999999
B.378,Central Park was across the roadway.,-0.31689393379999997,-0.048920384,-0.487654532,-0.39958711,-0.13285683099999998,-0.21286754599999996
B.379,The homeless woman obviously loved animals.,0.0018547200000000208,0.056799792800000026,0.23920714800000004,-0.221804764,0.37540764800000004,0.184332886
B.380,"The bag was leather, black, small.",-0.17518520199999998,-0.2759990764,-0.45940524800000004,-0.01138110000000001,-0.10892690599999999,-0.1603264134
B.381,Like a late night comedy sketch.,0.14399572999999996,0.770750314,0.602209496,0.23946063200000003,0.06833764040000001,0.21875783799999998
B.382,"The healthiest, most nutritious food ever.",1.0203932779999998,0.40733014599999995,0.22202906999999997,-0.06903391400000002,0.564307812,0.596944922
B.383,"Will you drink to that, boys?",0.261933286,0.42177764799999995,0.13695279200000002,-0.41118467000000003,0.15548457799999998,0.1716983
B.384,"At least three, maybe four kids.",-0.182983292,0.009660701999999998,-0.272720668,-0.18186215,0.11272495399999997,-0.023478182000000025
B.385,That marriage ultimately ends in divorce?,0.6099135880000001,0.32483220920000005,0.38980320139999997,0.485969996,0.7782453576,0.6331020784000001
B.386,That kind of understanding and kindness...,-0.25144252,-0.326418828,0.027409760000000016,-0.362046332,0.052616569999999994,-0.10688274
B.387,Why go and stir that pot?,-0.07819628840000001,0.1408902816,-0.042721901999999985,-0.15677769000000003,0.12560404076,0.042017363800000006
B.388,"Quite simply, it was becoming tiresome.",0.015541818000000008,-0.598946212,-0.787738308,-0.30968296399999995,-0.3558049056,-0.3096458164
B.389,I'll show you my new dance.,-0.240328924,0.209821904,-0.28659881600000003,-0.622440115,-0.374801172,-0.281786442
B.390,Something that awakened my psychic knowing.,-0.17748320799999998,0.23146951000000002,0.6254540420000001,0.529506498,0.411066632,0.2556300252
B.391,The protracted silence became almost unbearable.,-0.425623222,0.16871043400000002,0.3740403518,0.21555668199999997,-0.09739599523,-0.09965067679999999
B.392,With charming conversations and witty sparring.,0.35848081200000004,0.2675296788,0.4868815448,0.683107742,0.4766005092,0.436328942
B.393,"Not just physically but intellectually, emotionally.",-0.008742983540000027,-0.497340574,0.26820997599999996,-0.1182753388,0.021221685999999997,-0.04554364400000001
B.394,Fleas infected with plague literally starve.,0.75004213,0.8133563199999999,0.549565004,0.967232478,0.871109146,0.8201454800000001
B.395,And stitches all over the place.,-0.15417298399999999,0.0334325034,-0.055259812000000005,-0.24236571060000003,-0.39270337280000006,-0.2462010646
B.396,"In fact, he looked downright uncomfortable.",-0.03243419600000001,-0.1966718416,0.012514950999999996,-0.4426557059999999,-0.0637448488,-0.09592172000000002
B.397,Violent moons around a dead planet.,0.1714871708,0.329369036,-0.006336806800000016,0.20363325599999998,0.03060093800000001,0.115103174
B.398,"I was so embarrassed, so ashamed.",0.05566615399999999,-0.4224745260000001,-0.208951718,-0.710146256,-0.524299212,-0.353951874
B.399,I needed to test your methodology.,0.302195327,0.385140118,-0.179529416,-0.16240403,0.34736340080000006,0.26959503799999995
B.400,We went hiking at Bear Mountain.,0.4786483722,0.019654380400000025,0.235610863,-0.002962790399999982,0.06963855159999999,0.17603816499999997
B.401,Wild horses couldn't keep me away.,-0.06134011399999999,0.26841773999999996,0.20015234509199997,0.0634048288,0.10439535640000001,0.08316886987999998
B.402,They fled Russia after the revolution.,0.32120021339999993,0.562272872,0.12063566560000001,0.26728822,0.37496838000000005,0.360077544
B.403,Were narrow field stones set perpendicular?,0.04057319999999999,0.549021966,0.4132243054,0.905887156,0.07397195599999998,0.206609036
B.404,Could a spark explode the fuel?,0.088903542,0.051260840859999976,-0.259840882,-0.26007610200000003,0.235199924,0.10677827599999998
B.405,Let this be quick and simple.,-0.030511922799999997,0.1361778918,0.2552963346,0.24176682000000005,0.062922424,0.07230298299999999
B.406,Three large ones and three small.,-0.19604754959999998,0.7542810426,0.20425949599999998,0.17509504399999995,0.10500009399999999,0.11568457700000001
B.407,Her feathery blond hair hung limp.,-0.301956966,0.28512645360000005,0.37028973499999995,0.3268207636,0.049443834,0.025628446000000006
B.408,And the criminal investigation will continue.,-0.10860277100000001,0.479596284,0.41766879799999995,0.2667967382,-0.150128654,0.0031973119999999856
B.409,But then somehow I stopped myself.,-0.031922153999999994,0.031133321999999984,-0.030089663999999995,0.49133001600000004,-0.155152558,-0.043207745199999995
B.410,She started moving the excavated sand.,-0.23385616539999998,0.141353528,-0.013082873999999977,0.731283176,0.24557552339999997,0.127737424
B.411,I had bullets in that gun!,0.014658662599999992,0.4397321402,0.23678795600000005,0.38839223,0.25814812800000003,0.22453564200000004
B.412,"The evidence is contradictory, at best.",0.41124542580000006,0.866441816,0.614244974,0.646132108,0.7713959045000001,0.6688382799999999
B.413,They deal in commercial property investments.,0.005538038000000012,-0.49025943000000005,-0.23920064700000002,-0.555016774,-0.11976128719999998,-0.172013808
B.414,Fishes swimming in a turquoise paradise.,-0.4693961,-0.261518246,-0.48610379560000005,-0.305336304,-0.7116757269,-0.54847072
B.415,The bathroom needed a complete scrubbing.,-0.15413301799999998,-0.29954142,-0.26049966599999996,-0.4548639876,-0.029649833999999986,-0.1415770452
B.416,He's in the quantum physics department.,0.15488783700000003,0.522175734,0.310722184,0.259360244,0.15989082599999999,0.21922919200000002
B.417,"He was too skinny, almost skeletal.",0.274425454,0.50113611,0.538727622,0.25594017300000005,0.32420795199999997,0.340226848
B.418,Talk about a wild goose chase....,-0.18977622600000002,-0.148356006,-0.14423408399999998,-0.06907110200000002,-0.2517480766,-0.202445586
B.419,Something big got the ball rolling.,-0.2000449424,-0.39030197600000005,-0.3380488562,0.06381543999999999,-0.34878684800000004,-0.282464484
B.420,Another spike in unemployment was predicted.,0.587615474,0.26877211259999995,0.6798362572000001,0.32725360800000003,0.8839100419999999,0.6762195146
B.421,Opposite ends of the same axis.,0.288713936,0.9084845360000001,0.32041958234,0.171412398,0.232815756,0.3302905136
